"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Netherlands","NLD","GDP (current US$)","NY.GDP.MKTP.CD","12276734172.0828","13493833739.9949","14647057370.1418","15891241386.291","18699380731.3465","21000586933.2041","22867203317.4022","25087562181.3218","27817605743.2503","31503868835.1853","37530195896.9988","43837956704.2607","53797014075.8034","70646493615.0087","85792917288.3023","98582789299.4075","107353697532.922","124905224746.341","153268395396.211","176682248050.093","191907522611.394","161405345668.109","155844670875.629","150894304300.826","141519993269.231","141454263402.335","197522592192.84","240972207027.85","257556022633.515","254041637431.155","313037995643.229","322055355964.168","356928304385.965","347672096820.123","372826896234.411","444781773263.794","442598692810.458","409785407725.322","431174183514.774","439937140421.905","413396904367.054","426091275167.785","464478637304.724","570917607223.476","646069794441.03","672357359598.07","719376019921.198","833147764794.443","931327892379.771","858033892517.88","836389937229.197","893757287201.688","823139235420.959","853539351964.458","",
"High income: nonOECD","NOC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1059546636271.18","1139080089708.25","1183792450740.12","1215918495177.53","1231014631379.4","1257463045077.08","1337051863449.03","1409501400157.36","1479519918562.75","1278308438226.81","1260837866727.72","1439783492804.19","1446620700517.58","1518544017006.07","1700664441038.85","2046540891507.77","2451779810946.99","2893985009727.17","3446998769568.84","4156422333809.67","3404017269100.08","4024583886541.33","4863924678084.93","5161197132709.94","5368742595386.1","",
"Norway","NOR","GDP (current US$)","NY.GDP.MKTP.CD","5163271598.15702","5632460936.54576","6066976682.67364","6510239502.76489","7159202706.48027","8058681060.159","8696460205.3397","9514496703.39762","10159934136.7838","11063065083.4888","12729703621.7783","14476253915.1632","17219726177.1045","22341912657.3936","26875823600.556","32565956876.9251","35575735361.4955","41069784915.9388","46015298628.4646","52547737998.8547","63714366699.0606","62867322937.5381","61850635264.952","60779973685.6532","61098572566.3175","64257200018.6107","77202861508.9185","92447792207.7922","100057081479.208","100770511984.937","117623688036.168","119657406407.626","128298978196.154","118168337068.832","124519241668.556","148919844677.358","160158299482.154","158223061045.607","151139149911.863","159045286696.071","168288531891.204","170922851073.768","191927027230.141","224880794327.844","260029106207.989","304060069848.661","340041735966.736","393479385840.205","453885460992.908","378849191624.702","420945705225.424","490806911071.277","500029909755.049","512580425531.915","",
"Nepal","NPL","GDP (current US$)","NY.GDP.MKTP.CD","508334416.764741","531959564.552029","574091104.356191","496948970.352531","496098775.308642","735267086.34375","906811948.818919","841974030.099834","772230299.767872","788641965.432099","865975308.641975","882765471.604938","1024098804.93827","972103599.693013","1217953570.83404","1575789285.33688","1452789370.88004","1382400000","1604162508.40427","1851250008.33333","1945916583.33333","2275583316.66667","2395425209.59809","2447174838.56563","2581215829.60192","2619913975.74955","2850780936.93948","2957252078.56053","3487009700.10652","3525228045.68948","3627559252.20577","3921476084.89072","3401211581.29176","3660041666.66667","4066775510.20408","4401104417.67068","4521580381.47139","4918691916.53516","4856255044.39064","5033642384.10596","5494252207.90502","6007061224.4898","6050875806.66403","6330476434.54937","7273933992.74548","8130258976.02985","9043715355.8881","10325618017.379","12545438605.3959","12899651883.5748","15994094606.9709","18850351852.8989","19206800719.3069","19294348174.0026","",
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD","5485854791.97096","5670064168.21773","6077496267.76294","6638937283.13963","7274144350.81809","5654463586.00366","5863733230.97616","5961418093.53003","5180597620.64135","5761588761.69421","","7878822850.54818","9524793388.42975","12739668846.5285","13861003861.0039","12778405240.5692","13515198752.9228","15319443072.9732","18382107023.4114","20550936592.2068","23039953676.8964","24181167263.3419","23885651857.2469","24041798107.2555","21445089702.3748","24431202046.0358","30320025348.5425","39997523986.3819","45112399355.8776","43803041960.1113","45097711109.7831","42344699527.3464","41234049340.7061","46265693269.1776","54667562122.2297","63437167906.4825","69563618704.0377","65475004727.9834","55641349544.7129","58176345425.2945","52011592675.5368","53305709023.9411","66020996599.1424","87440454378.8934","102986218487.395","113791466880.794","110205483337.405","135294592082.535","130459339598.565","118952901992.338","143466743661.01","163841244615.035","171461397175.936","185787824483.114","",
"High income: OECD","OEC","GDP (current US$)","NY.GDP.MKTP.CD","1042143562492.79","1102387414799.33","1189949055245.55","1280485233366.73","1397790725722.86","1517961403597.09","1665058439798.33","1785479821957.46","1933684738104.08","2121585872334.12","2329433339010.49","2582084310766.1","2994210864267.28","3613856336304.88","4035255980167.78","4515065363010.03","4896695615258.18","5537852828818.57","6647370308363.4","7646910438854.84","8471223934336.77","8565727333058.78","8516133192150.21","8832741648229.79","9221269707328.88","9722005247103.89","11881513238453.2","13753860630999.3","15493584573060.7","16182961784083.3","18200753450404.9","19224202156233.3","20649765907693","20799077551382.4","22285826535116.2","24633759251709.1","24773043453670.5","24313749849865.5","24441995681266.1","25668791119204.5","26100224095547.6","25884350096591.4","26998281037510.7","30331352197874.2","33717112456480.1","35490791599942.4","37363521126658","40796265459931.1","43124079100060.4","40582578378374.1","42358994825139.1","45430380278064","45315912059937.7","45760460257039.8","",
"OECD members","OED","GDP (current US$)","NY.GDP.MKTP.CD","1071382184755.84","1126127273117.45","1215806169272.91","1309772811415.22","1431384631494.55","1554271987024.41","1706458482024.76","1830971189193.93","1984221783799.24","2177664008018.71","2385976928074.34","2641805601635.6","3064794544390.71","3700897858865.66","4149980379190.99","4655985264625.79","5045899775455.5","5687999749107.35","6826588465576.99","7884855586071.91","8750240394277.62","8903402294107.79","8770114018225.3","9059249377179.33","9473701434581.96","9991465916658.96","12107438290873.9","14005232671078.9","15794707935665.9","16541818104990.4","18646844368094.5","19724321337452.8","21211078321241.1","21523620023958","22986959425999.5","25193204270625.2","25398371930820.8","25031209322673.7","25261841520807.3","26546968140876","27097550025310","26858592350847.8","28039741382795.7","31432380170562","34982703135876.9","36952007993239","38975395604505.4","42625395651834.9","45110068617076.7","42221805284244.3","44271376427985.1","47514659611242.7","47418061092089.7","47976933999788.8","",
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD","44234654.0484101","45634493.2717119","56273199.1375344","59912759.280758","61872522.4348015","63279972.0888262","67759970.1128138","107151836.815318","188879842.386377","239999799.728561","256319786.110103","301014924.480931","366883549.257472","483066990.449516","1645917657.25951","2096699074.4138","2560220086.03516","2741169984.67581","2740301333.85024","3733352666.9706","5981760088.6734","7259120021.71803","7554719229.45066","7932541574.24548","8821443172.07307","10005645467.1275","7324167383.94242","7811183251.52226","8386215932.36044","9372171727.04422","11685045607.8469","11341482538.7575","12452275788.2838","12493108040.8886","12918855771.2386","13802600904.5003","15277763467.7569","15837451381.2413","14085373242.7094","15710148340.0807","19507412380.9157","19452015761.4835","20142782997.2208","21633810317.4324","24763589276.3415","31081924827.9236","37215865059.4237","42085305930.9258","60905332090.4357","48388296879.0032","58641352878.4278","69521977153.3923","77497269805.4572","79655917417.1363","",
"Other small states","OSS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","11816454046.8807","11250842431.9473","10564994165.5442","10773536160.8828","10471748053.9644","9679948237.42211","10990190436.6014","12993724529.2282","15153142775.8194","16208422371.9352","20461235338.8069","20999156403.2295","22711924523.4266","21570290749.0183","22223774513.3441","25109709612.0324","26516931944.0086","26722827121.9166","25132515870.8794","26595102039.838","28241951284.1845","27827446272.2561","28515466625.2379","36672058472.6637","45607445234.747","53183533241.6961","56886685998.7406","66347875519.9487","79679966292.7148","68488524123.7683","82018639965.6742","96778802032.8832","95816076747.5019","98229547801.7846","",
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD","3707055833.87054","4054599105.36005","4233095505.40624","4540529028.7576","5130407637.42946","5884712000.44842","6466610634.46042","7403821779.6402","8090088418.53273","8632927108.67199","10027088676.7101","10602058000.4704","9309109504.48076","6324884160.17501","8773030763.9036","11340000682.6128","13338485498.2049","15126060232.1348","17820101315.3363","19707980059.5957","23689697675.6467","28100606600.3566","30725972227.8188","28691890864.9248","31151825048.1397","31144920866.5131","31899072715.3606","33351526336.2521","38472741071.3218","40171021119.7757","40010425587.1428","45451961233.9905","48635242274.1567","51478354558.3299","51894795657.7709","60636071684.1918","63320170084.4076","62433340468.0228","62191955814.3478","62973855718.8874","73952374969.7995","72309738921.3329","72306820396.2325","83244801092.7096","97977766197.6724","109502102510.883","137264061106.043","152385716311.916","170077814106.305","167874973609.977","177165635077.065","213587413183.996","224383620829.57","232286781110.56","",
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD","415800032","463700032","504800032","559500032","600800000","659900032","719000000","800700032","861400000","945400000","1016300032","1146700032","1260000000","1441200000","1647100032","1844800000","1959299968","2077400064","2463000064","2819099904","3810300000","4312700000","4764700000","4891900000","5106300000","5402000000","5613700000","5638300000","4874500000","4887500000","5313200000","5842300000","6641400000","7252700000","7733900000","7906100000","9322100000","10084000000","10932500000","11456300000","11620500000","11807500000","12272400000","12933200000","14179300000","15464700000","17137000000","21121900000","24884000000","25925100000","28814100000","33270500000","37956200000","42648100000","",
"Peru","PER","GDP (current US$)","NY.GDP.MKTP.CD","2503708500.5641","2822764382.43284","3199617471.26866","3505470788.30224","4241381118.54851","5026099956.24545","5947054338.81438","6029751896.56619","5583979280.16697","6250645606.84668","7235141852.32276","8069766829.1457","8945736419.97765","10702842298.3989","13490954944.4947","16413418808.9469","15519319139.348","14230997983.1178","12162093074.503","15542640785.3234","17655611231.3512","21074067087.3081","21216509116.106","16885668785.5996","17132968269.2441","16110000406.9728","14840000374.8899","20153333842.4493","15029999286.1133","21902935995.6267","25710059622.0643","33988660232.1262","35310819275.5173","34239590086.5022","43719805475.4496","52047686602.5547","53997715379.773","56919424253.5965","54523307699.719","49308109291.7563","50936239280.8577","51592179795.66","54452491886.5129","59034091562.2053","66730306799.5311","74963815412.6214","87985689388.3792","102172270670.773","121571548180.023","121200381042.497","148522810971.502","170564249004.954","192628494178.354","202349846974.371","",
"Philippines","PHL","GDP (current US$)","NY.GDP.MKTP.CD","6684685516.84327","7257047668.12783","4399815072.88926","4875248019.51617","5271360642.23318","5784398850.00539","6371486692.83872","6809047599.74237","7591602924.47986","8408265263.7862","6687223655.87752","7408296134.04833","8017418383.19013","10082910550.6949","13781190369.8478","14893969268.8422","17097658629.6548","19648040090.5671","22706283655.4269","27502354651.4559","32450398739.9681","35646642135.5476","37140164100.3261","33212130822.7708","31408478618.4519","30734266462.1757","29868363901.1303","33195974365.3779","37885485202.8788","42575217414.9429","44311595229.859","45417505303.2898","52976363147.6418","54368183871.6747","64084543195.2152","74119868201.9048","82848194394.7603","82344374413.9339","72207022471.2602","82995145599.6662","81026294682.2965","76261998623.045","81357657790.1449","83908205719.0885","91371236938.632","103065972408.034","122210719245.902","149359920005.894","173602533344.875","168333540385.906","199589447424.074","224142872191.204","250240023744.459","272066554885.95","",
